S.NO,Institute Code,Institute Name,Place,District Name,Region,College Type,Minority,Co-Educ,Affiliated To,Branch Code,Fee,Convener Seats
1130,SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,MEC,40000,24
1131,SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,CIC,40000,48
1332,SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,CST,40000,48
1133,SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,INF,40000,96
1134,SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,ECT,40000,48
1135,SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,ECE,40000,48
1136,SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,EEE,40000,12
1137,SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,CSE,40000,48
1138,SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,CSM,40000,48
1139,SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,CSD,40000,48
1140,SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,CSE,40000,192
1141,SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,AIM,40000,48
1142,SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,AID,40000,48
1143,SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,CIV,40000,48
1144,SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,EEE,40000,48
1145,SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,ECE,40000,96
1146,SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,MEC,40000,48
1147,SAVEOC,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE-OFF CAMPUS,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,ECM,40000,48
1148,SAVEOC,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE-OFF CAMPUS,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,ECE,40000,48
1149,SAVEOC,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE-OFF CAMPUS,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,AI,40000,48
1150,SAVEOC,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE-OFF CAMPUS,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,CSE,40000,144
1151,SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,CSE,65400,336
1152,SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,CSM,65400,288
1153,SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,CAD,65400,240
1154,SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,CAI,65400,48
1155,SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,CIV,65400,96
1156,SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,ECE,65400,432
1157,SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,EEE,65400,144
1158,SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,CIC,65400,48
1159,SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,CIT,65400,48
1160,SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,CIA,65400,48
1161,SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,CCC,65400,96
1162,SDTN,SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY,PUTTUR,CTR,SVU,PVT,NA,COED,JNTUA,MEC,65400,96
1163,SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,MEC,60600,24
1164,SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,EEE,60600,24
1165,SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,ECE,60600,96
1166,SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CIV,60600,24
1167,SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CAI,60600,48
1168,SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CSM,60600,72
1169,SEAT,SIDDARTHA EDNL ACADEMY GRP OF INSTNS,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CSE,60600,144
1170,SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,MARKAPUR,PKS,AU,PVT,NA,COED,JNTUK,CSE,40000,144
1171,SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,MARKAPUR,PKS,AU,PVT,NA,COED,JNTUK,AIM,40000,48
1172,SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,MARKAPUR,PKS,AU,PVT,NA,COED,JNTUK,CIV,40000,24
1173,SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,MARKAPUR,PKS,AU,PVT,NA,COED,JNTUK,ECE,40000,72
1174,SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,MARKAPUR,PKS,AU,PVT,NA,COED,JNTUK,EEE,40000,24
1175,SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,MARKAPUR,PKS,AU,PVT,NA,COED,JNTUK,MEC,40000,24
1176,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,MEC,40000,48
1177,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,EEE,40000,48
1178,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,ECE,40000,48
1179,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,CIV,40000,24
1180,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,AID,40000,48
1181,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUV,CSE,40000,144
1182,SIEN,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY,NUZVID,KRI,AU,PVT,NA,COED,JNTUK,CSE,40000,144
1183,SIEN,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY,NUZVID,KRI,AU,PVT,NA,COED,JNTUK,AID,40000,48
1184,SIEN,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY,NUZVID,KRI,AU,PVT,NA,COED,JNTUK,ECE,40000,96
1185,SIEN,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY,NUZVID,KRI,AU,PVT,NA,COED,JNTUK,EEE,40000,24
1186,SIEN,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY,NUZVID,KRI,AU,PVT,NA,COED,JNTUK,MEC,40000,24
1187,SIMH,SIMHADRI EDNL SOC GRP OF INSTNS,SABBAVARAM,VSP,AU,PVT,NA,COED,JNTUV,MEC,40000,48
1188,SIMH,SIMHADRI EDNL SOC GRP OF INSTNS,SABBAVARAM,VSP,AU,PVT,NA,COED,JNTUV,EEE,40000,48
1189,SIMH,SIMHADRI EDNL SOC GRP OF INSTNS,SABBAVARAM,VSP,AU,PVT,NA,COED,JNTUV,ECE,40000,24
1190,SIMH,SIMHADRI EDNL SOC GRP OF INSTNS,SABBAVARAM,VSP,AU,PVT,NA,COED,JNTUV,CSE,40000,48
1191,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,ANANTAPURAMU,ATP,SVU,SF,NA,COED,SKU,CSE,70000,66
1192,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,ANANTAPURAMU,ATP,SVU,SF,NA,COED,SKU,CIV,70000,66
1193,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,ANANTAPURAMU,ATP,SVU,SF,NA,COED,SKU,ECE,70000,66
1194,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,ANANTAPURAMU,ATP,SVU,SF,NA,COED,SKU,EEE,70000,66
1195,SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,ANANTAPURAMU,ATP,SVU,SF,NA,COED,SKU,MEC,70000,66
1196,SMGG,ST.MARYS GROUP OF INSTITUTIONS GUNTUR FOR WOMEN,GUNTUR,GTR,AU,PVT,CHR,GIRLS,JNTUK,ECE,40000,42
1197,SMGG,ST.MARYS GROUP OF INSTITUTIONS GUNTUR FOR WOMEN,GUNTUR,GTR,AU,PVT,CHR,GIRLS,JNTUK,AID,40000,210
1198,SMGG,ST.MARYS GROUP OF INSTITUTIONS GUNTUR FOR WOMEN,GUNTUR,GTR,AU,PVT,CHR,GIRLS,JNTUK,CSE,40000,168
1199,SMGG,ST.MARYS GROUP OF INSTITUTIONS GUNTUR FOR WOMEN,GUNTUR,GTR,AU,PVT,CHR,GIRLS,JNTUK,CSM,40000,126
1200,SPMUSF,SCHOOL OF ENGG. TECH. SPMVV - SELF FINANCE,TIRUPATHI,CTR,SW,SF,NA,GIRLS,SPMU,CSE,71250,132
1201,AITS,ANNAMACHARYA INST OF TECH AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,CSE,68700,180
1202,AITS,ANNAMACHARYA INST OF TECH AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,CSM,68700,120
1203,AITS,ANNAMACHARYA INST OF TECH AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,CSD,68700,60
1204,AITS,ANNAMACHARYA INST OF TECH AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,ECE,68700,180
1205,AITS,ANNAMACHARYA INST OF TECH AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,EEE,68700,60
1206,AITS,ANNAMACHARYA INST OF TECH AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,MEC,68700,60
1207,AITS,ANNAMACHARYA INST OF TECH AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,CIV,68700,60
1208,AITS,ANNAMACHARYA INST OF TECH AND SCIENCES,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CSE,60000,120
1209,AITS,ANNAMACHARYA INST OF TECH AND SCIENCES,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,ECE,60000,120
1210,AITS,ANNAMACHARYA INST OF TECH AND SCIENCES,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CSM,60000,60
1211,AITS,ANNAMACHARYA INST OF TECH AND SCIENCES,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,CSE,45000,60
1212,AITS,ANNAMACHARYA INST OF TECH AND SCIENCES,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,ECE,45000,60
1213,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CSE,43000,120
1214,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CSM,43000,60
1215,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,ECE,43000,120
1216,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,EEE,43000,30
1217,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,MEC,43000,30
1218,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CIV,43000,30
1219,SREE,SREE VENKATESWARA COLLEGE OF ENGINEERING,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,CSE,40000,120
1220,SREE,SREE VENKATESWARA COLLEGE OF ENGINEERING,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,CSM,40000,60
1221,SREE,SREE VENKATESWARA COLLEGE OF ENGINEERING,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,ECE,40000,120
1222,ALTS,ANANTHA LAKSHMI INST OF TECH AND SCI,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CSE,40000,120
1223,ALTS,ANANTHA LAKSHMI INST OF TECH AND SCI,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CSM,40000,60
1224,ALTS,ANANTHA LAKSHMI INST OF TECH AND SCI,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,ECE,40000,120
1225,ALTS,ANANTHA LAKSHMI INST OF TECH AND SCI,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,EEE,40000,30
1226,ALTS,ANANTHA LAKSHMI INST OF TECH AND SCI,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,MEC,40000,30
1227,ALTS,ANANTHA LAKSHMI INST OF TECH AND SCI,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CIV,40000,30
1228,SANS,SANTHIRAM ENGINEERING COLLEGE,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,CSE,41000,120
1229,SANS,SANTHIRAM ENGINEERING COLLEGE,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,CSM,41000,60
1230,SANS,SANTHIRAM ENGINEERING COLLEGE,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,ECE,41000,120
1231,SANS,SANTHIRAM ENGINEERING COLLEGE,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,EEE,41000,30
1232,SANS,SANTHIRAM ENGINEERING COLLEGE,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,MEC,41000,30
1233,AUEC,ANDHRA UNIVERSITY COLLEGE OF ENGG,VISAKHAPATNAM,VSP,AU,UNIV,NA,COED,AU,CSE,30000,60
1234,AUEC,ANDHRA UNIVERSITY COLLEGE OF ENGG,VISAKHAPATNAM,VSP,AU,UNIV,NA,COED,AU,ECE,30000,60
1235,AUEC,ANDHRA UNIVERSITY COLLEGE of ENGG,VISAKHAPATNAM,VSP,AU,UNIV,NA,COED,AU,EEE,30000,60
1236,AUEC,ANDHRA UNIVERSITY COLLEGE OF ENGG,VISAKHAPATNAM,VSP,AU,UNIV,NA,COED,AU,MEC,30000,60
1237,AUEC,ANDHRA UNIVERSITY COLLEGE OF ENGG,VISAKHAPATNAM,VSP,AU,UNIV,NA,COED,AU,CIV,30000,60
1238,AUEC,ANDHRA UNIVERSITY COLLEGE OF ENGG,VISAKHAPATNAM,VSP,AU,UNIV,NA,COED,AU,CHE,30000,60
1239,AUEC,ANDHRA UNIVERSITY COLLEGE OF ENGG,VISAKHAPATNAM,VSP,AU,UNIV,NA,COED,AU,MET,30000,30
1240,AUEC,ANDHRA UNIVERSITY COLLEGE OF ENGG,VISAKHAPATNAM,VSP,AU,UNIV,NA,COED,AU,MIN,30000,30
1241,AUEC,ANDHRA UNIVERSITY COLLEGE OF ENGG,VISAKHAPATNAM,VSP,AU,UNIV,NA,COED,AU,BME,30000,30
1242,SVUC,SVU COLLEGE OF ENGINEERING,TIRUPATHI,CTR,SVU,UNIV,NA,COED,SVU,CSE,15000,60
1243,SVUC,SVU COLLEGE OF ENGINEERING,TIRUPATHI,CTR,SVU,UNIV,NA,COED,SVU,ECE,15000,60
1244,SVUC,SVU COLLEGE OF ENGINEERING,TIRUPATHI,CTR,SVU,UNIV,NA,COED,SVU,EEE,15000,60
1245,SVUC,SVU COLLEGE OF ENGINEERING,TIRUPATHI,CTR,SVU,UNIV,NA,COED,SVU,MEC,15000,60
1246,SVUC,SVU COLLEGE OF ENGINEERING,TIRUPATHI,CTR,SVU,UNIV,NA,COED,SVU,CIV,15000,60
1247,SVUC,SVU COLLEGE OF ENGINEERING,TIRUPATHI,CTR,SVU,UNIV,NA,COED,SVU,CHE,15000,60
1248,ANIL,ANIL NEERUKONDA INST OF TECH AND SCI,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,CSE,56300,180
1249,ANIL,ANIL NEERUKONDA INST OF TECH AND SCI,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,CSM,56300,120
1250,ANIL,ANIL NEERUKONDA INST OF TECH AND SCI,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,CSD,56300,60
1251,ANIL,ANIL NEERUKONDA INST OF TECH AND SCI,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,ECE,56300,180
1252,ANIL,ANIL NEERUKONDA INST OF TECH AND SCI,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,EEE,56300,60
1253,ANIL,ANIL NEERUKONDA INST OF TECH AND SCI,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,MEC,56300,120
1254,ANIL,ANIL NEERUKONDA INST OF TECH AND SCI,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,CIV,56300,60
1255,ANIL,ANIL NEERUKONDA INST OF TECH AND SCI,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,INF,56300,120
1256,ANIL,ANIL NEERUKONDA INST OF TECH AND SCI,VISAKHAPATNAM,VSP,AU,PVT,NA,COED,AU,AID,56300,60
1257,LBRC,LAKIREDDY BALI REDDY COLLEGE OF ENGG,MYLAVARAM,KRI,AU,PVT,NA,COED,JNTUK,CSE,78600,180
1258,LBRC,LAKIREDDY BALI REDDY COLLEGE OF ENGG,MYLAVARAM,KRI,AU,PVT,NA,COED,JNTUK,CSM,78600,120
1259,LBRC,LAKIREDDY BALI REDDY COLLEGE OF ENGG,MYLAVARAM,KRI,AU,PVT,NA,COED,JNTUK,CSD,78600,60
1260,LBRC,LAKIREDDY BALI REDDY COLLEGE OF ENGG,MYLAVARAM,KRI,AU,PVT,NA,COED,JNTUK,ECE,78600,180
1261,LBRC,LAKIREDDY BALI REDDY COLLEGE OF ENGG,MYLAVARAM,KRI,AU,PVT,NA,COED,JNTUK,EEE,78600,60
1262,LBRC,LAKIREDDY BALI REDDY COLLEGE OF ENGG,MYLAVARAM,KRI,AU,PVT,NA,COED,JNTUK,MEC,78600,120
1263,LBRC,LAKIREDDY BALI REDDY COLLEGE OF ENGG,MYLAVARAM,KRI,AU,PVT,NA,COED,JNTUK,CIV,78600,60
1264,LBRC,LAKIREDDY BALI REDDY COLLEGE OF ENGG,MYLAVARAM,KRI,AU,PVT,NA,COED,JNTUK,INF,78600,60
1265,LBRC,LAKIREDDY BALI REDDY COLLEGE OF ENGG,MYLAVARAM,KRI,AU,PVT,NA,COED,JNTUK,ASE,78600,60
1266,SRKR,S R K R ENGINEERING COLLEGE,BHIMAVARAM,WG,AU,PVT,NA,COED,ANDHRA,CSE,85000,240
1267,SRKR,S R K R ENGINEERING COLLEGE,BHIMAVARAM,WG,AU,PVT,NA,COED,ANDHRA,CSM,85000,120
1268,SRKR,S R K R ENGINEERING COLLEGE,BHIMAVARAM,WG,AU,PVT,NA,COED,ANDHRA,CSD,85000,60
1269,SRKR,S R K R ENGINEERING COLLEGE,BHIMAVARAM,WG,AU,PVT,NA,COED,ANDHRA,ECE,85000,240
1270,SRKR,S R K R ENGINEERING COLLEGE,BHIMAVARAM,WG,AU,PVT,NA,COED,ANDHRA,EEE,85000,120
1271,SRKR,S R K R ENGINEERING COLLEGE,BHIMAVARAM,WG,AU,PVT,NA,COED,ANDHRA,MEC,85000,120
1272,SRKR,S R K R ENGINEERING COLLEGE,BHIMAVARAM,WG,AU,PVT,NA,COED,ANDHRA,CIV,85000,120
1273,SRKR,S R K R ENGINEERING COLLEGE,BHIMAVARAM,WG,AU,PVT,NA,COED,ANDHRA,INF,85000,120
1274,SRKR,S R K R ENGINEERING COLLEGE,BHIMAVARAM,WG,AU,PVT,NA,COED,ANDHRA,AID,85000,60
1275,VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSE,95000,240
1276,VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSM,95000,120
1277,VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSD,95000,60
1278,VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,ECE,95000,240
1279,VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,EEE,95000,120
1280,VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,MEC,95000,120
1281,VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CIV,95000,120
1282,VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,INF,95000,120
1283,VRSE,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,EIE,95000,60
1284,VRSV,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CAI,95000,60
1285,VRSV,V R SIDDHARTHA ENGINEERING COLLEGE,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,AID,95000,60
1286,RVRJ,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,CSE,105000,240
1287,RVRJ,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,CSM,105000,120
1288,RVRJ,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,CSD,105000,60
1289,RVRJ,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,ECE,105000,240
1290,RVRJ,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,EEE,105000,120
1291,RVRJ,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,MEC,105000,120
1292,RVRJ,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,CIV,105000,120
1293,RVRJ,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,INF,105000,120
1294,RVRJ,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,CHE,105000,60
1295,MVGR,M V G R COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUK,CSE,76900,180
1296,MVGR,M V G R COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUK,CSM,76900,120
1297,MVGR,M V G R COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUK,CSD,76900,60
1298,MVGR,M V G R COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUK,ECE,76900,180
1299,MVGR,M V G R COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUK,EEE,76900,60
1300,MVGR,M V G R COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUK,MEC,76900,120
1301,MVGR,M V G R COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUK,CIV,76900,60
1302,MVGR,M V G R COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUK,CHE,76900,60
1303,MVGR,M V G R COLLEGE OF ENGINEERING,VIZIANAGARAM,VZM,AU,PVT,NA,COED,JNTUK,INF,76900,60
1304,GMRV,GMR INSTITUTE OF TECHNOLOGY,RAJAM,SKL,AU,PVT,NA,COED,JNTUK,CSE,77800,180
1305,GMRV,GMR INSTITUTE OF TECHNOLOGY,RAJAM,SKL,AU,PVT,NA,COED,JNTUK,CSM,77800,120
1306,GMRV,GMR INSTITUTE OF TECHNOLOGY,RAJAM,SKL,AU,PVT,NA,COED,JNTUK,ECE,77800,180
1307,GMRV,GMR INSTITUTE OF TECHNOLOGY,RAJAM,SKL,AU,PVT,NA,COED,JNTUK,EEE,77800,60
1308,GMRV,GMR INSTITUTE OF TECHNOLOGY,RAJAM,SKL,AU,PVT,NA,COED,JNTUK,MEC,77800,120
1309,GMRV,GMR INSTITUTE OF TECHNOLOGY,RAJAM,SKL,AU,PVT,NA,COED,JNTUK,CIV,77800,60
1310,GMRV,GMR INSTITUTE OF TECHNOLOGY,RAJAM,SKL,AU,PVT,NA,COED,JNTUK,INF,77800,60
