S.No,Institute Code,Institute Name,Place,Dist. Name,Region,College Type,Minority,Co- Educ.,Affil. to,Branch Code,fee,Convener Seats
558,KRCP,KL R PHARMACY COLLEGE,PALVONCHA,KGM,OU,PVT,NA,COED,KU,PHM,65000,35
559,KRUP,SRI KRUPA INSTITUTE OF PHARMACEUTICAL SCIS,KONDAPAK,SDP,OU,PVT,NA,COED,OU,PHM,45000,35
560,KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,OU,PVT,NA,COED,JNTUH,AIM,80000,42
561,KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,OU,PVT,NA,COED,JNTUH,CIV,80000,42
562,KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,OU,PVT,NA,COED,JNTUH,CSE,80000,84
563,KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,OU,PVT,NA,COED,JNTUH,ECE,80000,84
564,KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,OU,PVT,NA,COED,JNTUH,EEE,80000,84
565,KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,OU,PVT,NA,COED,JNTUH,MEC,80000,42
566,KUCE,K U COLLEGE OF ENGG KOTHAGUDEM,KOTHAGUDEM,KGM,OU,UNIV,NA,COED,KU,CSE,35000,40
567,KUCE,K U COLLEGE OF ENGG KOTHAGUDEM,KOTHAGUDEM,KGM,OU,UNIV,NA,COED,KU,EEE,35000,40
568,KUCE,K U COLLEGE OF ENGG KOTHAGUDEM,KOTHAGUDEM,KGM,OU,UNIV,NA,COED,KU,MIN,35000,25
569,KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM,KOTHAGUDEM,KGM,OU,SF,NA,COED,KU,ECE,70000,60
570,KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM,KOTHAGUDEM,KGM,OU,SF,NA,COED,KU,INF,70000,60
571,KUCP,K U COLLEGE OF PHARMACEUTICAL SCIENCES,WARANGAL,HNK,OU,UNIV,NA,COED,KU,PHM,45000,20
572,KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,OU,SF,NA,GIRLS,KU,CSE,70000,60
573,KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,OU,SF,NA,GIRLS,KU,ECE,70000,60
574,KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,OU,SF,NA,GIRLS,KU,EEE,70000,60
575,KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HNK,OU,SF,NA,GIRLS,KU,INF,70000,60
576,KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HNK,OU,UNIV,NA,COED,KU,CSE,35000,60
577,KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HNK,OU,UNIV,NA,COED,KU,ECE,35000,60
578,KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HNK,OU,UNIV,NA,COED,KU,EEE,35000,60
579,KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HNK,OU,UNIV,NA,COED,KU,MEC,35000,60
580,KUWLSF,KU COLLEGE OF ENGINEERING AND TECHNOLOGY - SELF FINANCE,WARANGAL,HNK,OU,SF,NA,COED,KU,CIV,70000,60
581,KUWLSF,KU COLLEGE OF ENGINEERING AND TECHNOLOGY - SELF FINANCE,WARANGAL,HNK,OU,SF,NA,COED,KU,INF,70000,60
582,KVKP,K V K COLLEGE OF PHARMACY,SURMAIGUDA,RR,OU,PVT,NA,COED,JNTUH,PHD,68000,10
583,KVKP,K V K COLLEGE OF PHARMACY,SURMAIGUDA,RR,OU,PVT,NA,COED,JNTUH,PHM,45000,35
584,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY,HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,CIV,78000,126
585,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY,HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,CSD,78000,42
586,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY,HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,CSE,78000,126
587,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY,HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,CSM,78000,84
588,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY,HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,ECE,78000,84
589,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY,HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,EEE,78000,42
590,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY,HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,INF,78000,126
591,LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY,HIMAYATSAGAR,RR,OU,PVT,MUS,COED,OU,MEC,78000,84
592,MAKP,M A K COLLEGE OF PHARMACY,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,PHM,45000,21
593,MAXP,MAX INST OF PHARM SCI,KHAMMAM,KHM,OU,PVT,NA,COED,KU,PHD,68000,8
594,MAXP,MAX INST OF PHARM SCI,KHAMMAM,KHM,OU,PVT,NA,COED,KU,PHM,50000,35
595,MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,OU,PVT,NA,COED,JNTUH,CIV,50000,42
596,MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,OU,PVT,NA,COED,JNTUH,CSE,50000,42
597,MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,OU,PVT,NA,COED,JNTUH,ECE,50000,42
598,MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,OU,PVT,NA,COED,JNTUH,EEE,50000,42
599,MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,OU,PVT,NA,COED,JNTUH,MEC,50000,42
600,MDRP,MADIRA INST OF TECHNOLOGYAND SCI,KODAD,SRP,OU,PVT,NA,COED,JNTUH,PHM,55000,21
\n601,MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,OU,PVT,NA,COED,OU,CIV,90000,84
602,MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,OU,PVT,NA,COED,OU,CSE,90000,126
603,MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,OU,PVT,NA,COED,OU,ECE,90000,84
604,MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,OU,PVT,NA,COED,OU,EEE,90000,42
605,MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,OU,PVT,NA,COED,OU,INF,90000,42
606,MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,OU,PVT,NA,COED,OU,MEC,90000,42
607,MESP,MESCO COLLEGE OF PHARMACY,MUSTAIDPURA,HYD,OU,PVT,MUS,COED,OU,PHD,90000,10
608,MESP,MESCO COLLEGE OF PHARMACY,MUSTAIDPURA,HYD,OU,PVT,MUS,COED,OU,PHM,45000,35
609,METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,COED,OU,AID,69000,84
610,METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,COED,OU,CIV,69000,42
611,METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,COED,OU,CSE,69000,84
612,METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,COED,OU,ECE,69000,84
613,METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,COED,OU,EEE,69000,42
614,METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,OU,PVT,NA,COED,OU,MEC,69000,42
615,MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,CIV,54000,42
616,MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,CSE,54000,84
617,MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,ECE,54000,42
618,MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,EEE,54000,42
619,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,JNTUH,CIV,108000,42
620,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,JNTUH,CSB,108000,42
621,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,JNTUH,CSD,108000,42
622,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,JNTUH,CSE,108000,126
623,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,JNTUH,CSM,108000,42
624,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,JNTUH,ECE,108000,126
625,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,JNTUH,EEE,108000,42
626,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,JNTUH,INF,108000,42
627,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,JNTUH,MCT,108000,42
628,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,JNTUH,MEC,108000,42
629,MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,JNTUH,MMT,108000,42
630,MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,OU,SF,NA,COED,MGUN,CSE,45000,60
631,MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,OU,SF,NA,COED,MGUN,ECE,45000,60
632,MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,OU,SF,NA,COED,MGUN,EEE,45000,60
633,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,ANE,66000,42
634,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,CIV,66000,42
635,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,CSE,66000,84
636,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,CSM,66000,42
637,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,ECE,66000,84
638,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,EEE,66000,42
639,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,INF,66000,42
640,MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,MEC,66000,42
641,MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,OU,PVT,NA,GIRLS,JNTUH,CSE,50000,42
642,MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,OU,PVT,NA,GIRLS,JNTUH,ECE,50000,42
643,MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,OU,PVT,NA,GIRLS,JNTUH,EEE,50000,42
644,MIPK,MOHAMMADIYA INSTITUTE OF PHARMACY,KHAMMAM,KHM,OU,PVT,NA,COED,KU,PHM,45000,21
645,MIPM,MOONRAY INST OF PHARM SCI,RAIKAL,RR,OU,PVT,NA,COED,JNTUH,PHM,57000,21
646,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,AID,110000,42
647,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,AIM,110000,42
648,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,CIV,110000,84
649,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,CSE,110000,84
650,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,ECE,110000,84
651,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,EEE,110000,42
652,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,INF,110000,84
653,MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYD,OU,PVT,MUS,COED,OU,MEC,110000,84
654,MLID,M L R INSTITUTE OF TECHNOLOGY,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,ANE,96000,42
655,MLID,M L R INSTITUTE OF TECHNOLOGY,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSC,96000,42
656,MLID,M L R INSTITUTE OF TECHNOLOGY,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSD,96000,42
657,MLID,M L R INSTITUTE OF TECHNOLOGY,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSE,96000,168
658,MLID,M L R INSTITUTE OF TECHNOLOGY,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSI,96000,42
659,MLID,M L R INSTITUTE OF TECHNOLOGY,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSM,96000,42
660,MLID,M L R INSTITUTE OF TECHNOLOGY,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,ECE,96000,168
661,MLID,M L R INSTITUTE OF TECHNOLOGY,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,EEE,96000,42
662,MLID,M L R INSTITUTE OF TECHNOLOGY,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,INF,96000,126
663,MLID,M L R INSTITUTE OF TECHNOLOGY,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,MEC,96000,42
664,MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,ANE,100000,42
665,MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSC,100000,42
666,MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSD,100000,42
667,MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSE,100000,168
668,MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSM,100000,42
669,MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSO,100000,42
670,MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,ECE,100000,168
671,MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,EEE,100000,42
672,MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,INF,100000,126
673,MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,MEC,100000,42
674,MLRP,MARRI LAXMAN REDDY INSTITUTE OF PHARMACY,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,PHD,68000,10
675,MLRP,MARRI LAXMAN REDDY INSTITUTE OF PHARMACY,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,PHM,60000,35
676,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CIV,80000,42
677,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSC,80000,42
678,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSD,80000,42
679,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSE,80000,126
680,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSI,80000,42
681,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSM,80000,42
682,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,ECE,80000,126
683,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,EEE,80000,42
684,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,INF,80000,42
685,MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,MEC,80000,42
686,MLTM,MALLA REDDY INSTITUTE OF TECHNOLOGY,MAISAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSE,60000,168
687,MMTZ,MUMTAZ COLL OF ENGG TECHNOLOGY,HYDERABAD,HYD,OU,PVT,MUS,COED,JNTUH,CIV,35000,21
688,MMTZ,MUMTAZ COLL OF ENGG TECHNOLOGY,HYDERABAD,HYD,OU,PVT,MUS,COED,JNTUH,CSE,35000,21
689,MNRP,M N R COLLEGE OF PHARMACY,SANGAREDDY,SRD,OU,PVT,NA,COED,OU,PHD,85000,10
690,MNRP,M N R COLLEGE OF PHARMACY,SANGAREDDY,SRD,OU,PVT,NA,COED,OU,PHM,65000,35
691,MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,OU,PVT,NA,COED,JNTUH,CSE,57000,42
692,MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,OU,PVT,NA,COED,JNTUH,ECE,57000,42
693,MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,OU,PVT,NA,COED,JNTUH,MEC,57000,42
694,MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,CIV,60000,42
695,MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,CSE,60000,42
696,MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,CSM,60000,21
697,MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,ECE,60000,42
698,MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,EEE,60000,42
699,MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,MEC,60000,21
700,MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,OU,PVT,NA,COED,JNTUH,MIN,60000,42
701,MOTP,MOTHER THERASA COLLEGE OF PHARMACY,SATTUPALLY,KHM,OU,PVT,NA,COED,JNTUH,PHM,60000,21
702,MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSD,60000,42
703,MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSE,60000,168
704,MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,CSM,60000,42
705,MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,ECE,60000,84
706,MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,OU,PVT,NA,COED,JNTUH,INF,60000,42
